CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography,Churn
CUST04863,Male,58,9,116324.47,4,0,0,80830.18,France,0
CUST04864,Male,59,3,33640.21,2,1,0,69459.84,Germany,0
CUST04865,Male,30,9,3341.41,4,0,1,49069.79,Spain,0
CUST04866,Male,32,4,109616.77,4,0,0,27708.16,Germany,0
CUST04867,Male,22,8,9988.79,1,0,0,83626.32,France,1
CUST04868,Male,46,4,152388.99,1,0,1,55531.52,Germany,0
CUST04869,Female,52,2,152102.22,3,0,0,44921.63,Germany,0
CUST04870,Female,44,3,224734.86,4,1,1,33752.42,Spain,0
CUST04871,Male,44,9,47512.28,2,1,1,64407.1,Spain,0
CUST04872,Male,25,6,92848.56,3,0,1,87822.19,France,0
CUST04873,Female,49,0,214886.35,1,1,1,127183.63,Spain,0
CUST04874,Female,37,5,118574.13,3,0,0,124826.6,Germany,0
CUST04875,Female,27,7,14930.82,3,1,1,129708.88,Germany,0
CUST04876,Female,30,0,27695.98,4,0,0,90672.71,France,0
CUST04877,Male,46,7,203363.64,2,0,0,88336.99,Spain,1
CUST04878,Male,52,6,185924.36,1,1,1,136719.83,Spain,0
CUST04879,Male,25,0,218970.38,3,0,1,50396.57,France,1
CUST04880,Male,46,8,29715.29,3,0,1,30363.08,Spain,0
CUST04881,Male,48,2,190104.19,4,0,0,21588.47,Germany,1
CUST04882,Female,58,1,163776.09,3,0,0,133346.25,France,0
CUST04883,Male,47,6,58073.31,2,0,0,62048.25,Spain,1
CUST04884,Female,39,2,243476.1,4,1,1,79821.68,Germany,0
CUST04885,Male,38,0,142588.7,1,1,0,122428.41,France,0
CUST04886,Male,29,9,226719.49,3,1,1,62243.53,Germany,1
CUST04887,Male,28,2,214773.28,3,1,1,131513.67,Germany,0
CUST04888,Male,19,5,83281.37,4,0,0,55037.7,Spain,0
CUST04889,Male,67,2,133989.22,3,0,1,112533.51,Germany,0
CUST04890,Female,58,4,107842.07,1,1,0,103431.79,Spain,0
CUST04891,Female,19,8,177269.39,2,0,0,38188.45,Germany,0
CUST04892,Female,51,6,147010.5,2,1,0,27429.69,Spain,0
CUST04893,Male,20,1,196213.38,4,0,0,25617.65,Spain,0
CUST04894,Male,33,0,2938.06,3,0,1,101127.94,France,0
CUST04895,Female,68,6,171948.32,4,1,0,11812.13,Spain,0
CUST04896,Male,21,3,79766.29,4,1,1,102494.39,Germany,0
CUST04897,Male,40,6,56055.53,4,1,0,119475.21,France,1
CUST04898,Female,67,5,200310.34,4,1,0,52351.43,France,0
CUST04899,Male,37,6,22305.3,4,1,1,114398.07,Germany,1
CUST04900,Female,42,3,57115.01,3,1,0,33154.08,Germany,0
CUST04901,Male,47,2,50933.59,2,1,0,144468.73,France,0
CUST04902,Female,35,4,104956.36,2,0,0,42489.27,France,1
CUST04903,Male,59,2,80584.2,2,1,1,78371.11,Spain,1
CUST04904,Male,28,2,180117.08,3,1,0,147269.48,France,0
CUST04905,Female,46,3,174842.47,3,1,0,136999.32,Germany,0
CUST04906,Male,34,7,81367.72,4,0,0,102325.12,France,0
CUST04907,Male,43,1,109245.19,2,0,1,61686.99,Germany,0
CUST04908,Female,40,3,51977.05,4,0,1,108012.37,Germany,0
CUST04909,Male,69,2,167708.73,2,1,1,74438.3,Spain,0
CUST04910,Female,65,6,99055.69,1,0,1,25237.59,Spain,1
CUST04911,Male,37,1,33206.53,3,1,0,121436.88,Spain,0
CUST04912,Male,62,0,31816.37,1,1,1,132025.62,Germany,0
CUST04913,Male,19,9,80580.17,2,0,1,67064.97,Germany,1
CUST04914,Male,41,0,186831.26,4,1,1,103201.68,Germany,0
CUST04915,Female,48,5,6376.08,3,0,1,14250.77,Spain,0
CUST04916,Male,44,2,64443.67,3,0,0,37615.02,France,0
CUST04917,Female,19,6,40621.54,4,0,0,89836.95,France,0
CUST04918,Male,31,7,239119.46,1,0,1,48371.57,Spain,0
CUST04919,Male,21,4,176320.4,1,1,1,142210.9,Spain,1
CUST04920,Male,66,4,58308.17,1,0,1,127186.18,Germany,0
CUST04921,Male,30,1,51865.15,1,0,1,101700.87,Germany,0
CUST04922,Female,53,7,214507.64,3,1,0,149837.57,Germany,0
CUST04923,Female,52,9,47556.67,2,1,0,44054.7,France,0
CUST04924,Female,61,0,249264.8,4,0,1,138677.79,France,0
CUST04925,Female,25,9,70575.78,2,0,1,52640.28,Spain,0
CUST04926,Male,19,8,21083.18,2,0,1,93523.27,Spain,0
CUST04927,Female,23,0,172735.47,1,0,1,70811.41,Germany,0
CUST04928,Female,48,0,152410.7,2,1,1,72050.04,France,1
CUST04929,Male,27,0,249955.54,1,0,1,116751.4,France,0
CUST04930,Male,61,6,200521.44,1,1,1,58656.08,Spain,0
CUST04931,Male,38,3,107209.13,2,1,0,81053.97,France,0
CUST04932,Male,59,6,169152.86,4,1,0,39639.9,Germany,0
CUST04933,Female,27,4,204462.36,2,0,0,116886.02,France,0
CUST04934,Female,40,6,128431.63,2,0,1,87270.41,Germany,0
CUST04935,Male,20,9,68217.86,3,1,0,45708.9,Germany,0
CUST04936,Male,49,6,52526.41,1,0,1,47230.91,Germany,1
CUST04937,Male,37,3,73820.36,3,1,1,51095.15,Germany,1
CUST04938,Female,27,1,212017.2,4,1,1,107900.87,France,0
CUST04939,Female,46,7,95108.09,2,0,0,93312.88,France,0
CUST04940,Male,58,1,71666.04,3,0,0,125114.39,Germany,0
CUST04941,Male,69,8,201471.81,3,1,1,90014.19,Spain,0
CUST04942,Female,68,4,7980.09,2,1,0,52931.47,Spain,0
CUST04943,Male,63,8,148489.57,2,1,0,144801.83,Germany,1
CUST04944,Male,51,8,218407.95,1,0,0,134054.59,Germany,0
CUST04945,Female,54,7,102520.94,1,0,0,49035.0,Spain,0
CUST04946,Male,37,7,67329.54,3,0,1,137777.02,France,0
CUST04947,Female,25,3,122927.27,2,1,1,110817.41,France,1
CUST04948,Male,24,3,179369.29,1,0,0,68057.13,Spain,1
CUST04949,Male,23,1,129151.39,1,1,0,75362.75,Germany,0
CUST04950,Female,28,3,1909.75,4,1,0,72493.42,Germany,0
CUST04951,Female,61,3,19581.14,3,0,1,121560.89,France,0
CUST04952,Male,35,5,180332.11,3,1,0,34570.59,France,0
CUST04953,Female,68,2,99987.83,3,1,1,18213.5,Germany,0
CUST04954,Male,59,1,196193.96,2,1,0,79784.11,France,0
CUST04955,Male,46,7,162372.48,4,0,0,50657.34,Spain,1
CUST04956,Female,42,1,145378.96,1,1,1,88949.4,Spain,1
CUST04957,Male,38,7,225343.79,4,1,1,146947.28,France,1
CUST04958,Male,63,6,5330.52,1,0,1,104003.36,Germany,1
CUST04959,Female,20,2,38758.59,1,1,1,144290.57,Spain,0
CUST04960,Female,35,5,156093.99,4,0,0,112487.66,France,0
CUST04961,Male,41,5,16457.01,3,0,1,20628.1,France,0
CUST04962,Female,64,9,161242.62,2,1,1,134502.12,Germany,0
CUST04963,Female,55,4,246030.27,4,1,1,37848.74,France,0
CUST04964,Female,27,7,219702.02,3,0,0,131070.51,Spain,0
CUST04965,Female,44,4,147729.23,3,1,1,114871.68,France,1
CUST04966,Male,29,6,223494.17,2,1,0,127406.46,Germany,0
CUST04967,Male,24,5,29067.04,2,1,0,45501.26,France,0
CUST04968,Male,34,6,113673.54,3,1,1,123035.55,Spain,0
CUST04969,Female,18,8,107169.03,2,0,0,95449.29,Spain,1
CUST04970,Female,67,2,84111.9,3,0,1,21462.22,France,1
CUST04971,Female,43,9,50.35,1,1,0,134478.47,Germany,0
CUST04972,Female,32,6,222757.25,2,0,0,132753.58,Spain,0
CUST04973,Female,68,9,194426.65,1,0,1,90078.76,Germany,0
CUST04974,Female,50,2,163214.38,2,0,1,73367.4,Germany,0
CUST04975,Female,54,1,32241.71,3,1,0,66076.58,Spain,0
CUST04976,Male,64,6,94551.28,3,0,1,94383.22,France,0
CUST04977,Male,48,3,231081.75,3,0,1,127836.71,Germany,0
CUST04978,Female,52,0,154232.4,3,0,0,89229.87,France,0
CUST04979,Female,18,5,150852.63,3,0,0,28151.25,Germany,1
CUST04980,Female,25,5,228281.64,3,0,0,52863.69,Spain,0
CUST04981,Male,29,5,139958.43,2,1,1,103554.55,Germany,0
CUST04982,Male,36,1,149405.81,2,1,0,100555.47,France,0
CUST04983,Female,42,0,86428.92,1,0,1,82645.74,France,0
CUST04984,Female,49,2,92860.23,4,1,0,43666.91,Germany,0
CUST04985,Male,29,1,171401.72,2,0,1,47881.16,Germany,0
CUST04986,Male,30,5,80108.8,2,1,1,77794.95,Germany,0
CUST04987,Male,45,5,139776.98,4,1,0,65229.47,Spain,1
CUST04988,Male,18,4,69799.17,4,1,0,54231.17,France,1
CUST04989,Female,68,9,41531.31,1,1,1,126124.14,Germany,0
CUST04990,Male,23,9,113600.61,1,1,0,80562.62,France,0
CUST04991,Male,25,4,54361.5,3,1,0,80429.63,France,0
CUST04992,Female,21,8,224623.58,1,1,1,69927.83,France,0
CUST04993,Male,22,4,75903.24,1,0,1,105326.39,France,0
CUST04994,Male,42,9,149350.52,4,0,0,34590.96,Germany,0
CUST04995,Male,39,5,65860.46,2,0,0,142102.33,France,0
CUST04996,Female,45,3,64504.82,3,0,0,24645.77,France,1
CUST04997,Male,56,9,87659.02,1,0,0,109441.97,Spain,0
CUST04998,Female,40,0,228968.64,4,1,0,108602.37,Germany,0
CUST04999,Female,21,3,97874.43,3,1,1,25951.29,France,1
CUST05000,Male,69,1,205316.62,3,1,0,149025.99,France,0
CUST05001,Male,21,9,49324.52,4,0,1,14803.94,Germany,1
CUST05002,Male,64,2,12042.39,1,1,0,61056.6,Germany,0
CUST05003,Male,38,6,195419.48,1,1,0,69467.84,France,0
CUST05004,Female,54,6,135468.72,1,0,0,122392.86,Spain,0
CUST05005,Male,58,0,125931.45,1,0,1,14174.43,Spain,0
CUST05006,Male,19,7,68051.46,3,1,0,87982.82,Germany,0
CUST05007,Male,24,6,18079.25,2,1,1,38560.14,Germany,0
CUST05008,Female,66,0,120715.01,3,1,1,90162.43,Spain,0
CUST05009,Male,33,7,216806.59,3,1,0,100488.56,Spain,0
CUST05010,Male,34,1,30005.5,4,0,0,14779.76,Spain,0
CUST05011,Female,37,7,232292.72,3,0,0,19445.05,Spain,0
CUST05012,Female,40,2,68682.27,1,0,0,21931.42,Spain,0
CUST05013,Male,51,9,133046.57,4,1,1,129318.84,Germany,0
CUST05014,Male,28,6,16627.1,4,1,1,139733.4,Germany,0
CUST05015,Male,51,5,106261.65,4,0,0,71281.17,Germany,0
CUST05016,Male,50,4,31474.47,4,1,1,132471.48,Germany,0
CUST05017,Male,43,9,11993.45,4,1,0,76669.42,France,1
CUST05018,Female,19,1,241639.42,1,0,1,66157.68,Spain,0
CUST05019,Female,40,1,182523.63,2,0,0,84374.29,Spain,0
CUST05020,Male,58,0,179764.43,2,1,0,120625.99,Germany,1
CUST05021,Male,39,8,22637.42,4,0,1,41327.22,Spain,0
CUST05022,Female,51,7,232337.63,2,1,1,52242.45,France,0
CUST05023,Male,32,7,117367.13,3,1,1,128842.42,France,0
CUST05024,Male,27,0,213071.02,2,1,0,138236.7,France,0
CUST05025,Male,32,4,3150.28,3,1,1,27221.38,Germany,0
CUST05026,Male,59,5,74551.62,1,1,0,108690.9,Spain,0
CUST05027,Male,46,1,249011.78,4,1,0,11346.83,France,1
CUST05028,Female,40,9,106959.51,3,0,0,44466.21,France,0
CUST05029,Male,34,4,222123.38,1,0,0,19607.9,Spain,0
CUST05030,Male,26,5,81999.59,1,1,1,82154.8,Spain,1
CUST05031,Male,67,8,131332.28,4,1,0,58073.72,France,0
CUST05032,Female,53,9,213554.77,2,1,0,29262.25,France,0
CUST05033,Female,26,0,151455.14,1,0,0,10044.92,Spain,0
CUST05034,Female,33,9,181298.09,2,1,1,64374.21,Germany,0
CUST05035,Female,53,2,57208.3,2,0,1,51226.04,Spain,1
CUST05036,Male,65,8,38972.61,2,0,1,16536.44,Germany,0
CUST05037,Female,68,0,57576.61,3,1,0,129247.65,France,0
CUST05038,Male,50,0,123262.16,2,0,1,67508.9,Germany,0
CUST05039,Male,48,0,200241.19,2,0,1,118469.82,Germany,0
CUST05040,Female,23,6,88498.46,1,0,0,69085.89,France,0
CUST05041,Female,27,4,141203.95,4,1,0,19452.14,France,0
CUST05042,Female,33,5,201203.12,3,0,1,65196.83,Germany,0
CUST05043,Female,21,7,59694.12,2,1,1,134058.54,Spain,0
CUST05044,Female,39,1,220743.93,4,0,0,11088.14,Spain,0
CUST05045,Male,30,1,238270.58,2,0,1,135342.48,France,1
CUST05046,Female,33,2,9742.53,2,0,0,101941.89,France,0
CUST05047,Female,69,2,14777.78,1,0,0,149388.71,Spain,0
CUST05048,Female,46,2,22739.93,4,0,0,138256.47,Spain,0
CUST05049,Male,23,3,194192.1,1,1,0,131653.33,France,1
CUST05050,Female,43,2,47334.24,1,1,1,15251.37,Spain,0
CUST05051,Male,28,1,181424.0,2,0,0,49234.71,Germany,1
CUST05052,Female,41,8,110319.02,2,0,0,62464.12,France,1
CUST05053,Female,46,5,209063.75,2,0,1,107975.16,Germany,1
CUST05054,Male,20,2,202138.85,4,0,1,100809.71,Germany,0
CUST05055,Female,69,8,239915.64,4,1,1,34037.42,Germany,0
CUST05056,Male,27,3,62759.46,4,1,0,113157.01,Germany,1
CUST05057,Male,18,3,57309.79,4,0,0,31787.92,Spain,0
CUST05058,Male,69,7,7876.99,2,1,0,73900.65,France,0
CUST05059,Female,60,6,102604.02,2,0,1,91023.53,Spain,0
CUST05060,Female,43,6,114765.79,1,0,1,131895.54,Germany,0
CUST05061,Female,29,9,241128.46,2,1,0,98385.08,Germany,0
CUST05062,Male,31,6,207696.32,4,1,0,143678.12,Germany,0
CUST05063,Female,42,9,41697.93,3,0,0,149229.1,Germany,0
CUST05064,Male,25,4,199622.34,2,0,1,81235.14,France,0
CUST05065,Female,60,6,44574.82,4,0,1,17207.17,France,0
CUST05066,Male,21,3,19441.27,1,1,0,13964.65,France,0
CUST05067,Male,45,7,209270.69,2,0,1,129790.74,Germany,0
CUST05068,Male,24,8,243989.9,3,1,1,79979.02,Germany,0
CUST05069,Female,27,2,22029.64,4,0,1,61351.12,France,0
CUST05070,Male,68,6,203481.22,2,1,1,49823.85,France,0
CUST05071,Male,53,9,214803.16,4,1,0,49450.55,France,0
CUST05072,Male,19,8,29688.9,3,1,0,20194.78,Spain,0
CUST05073,Male,43,0,70813.37,3,0,1,52419.0,Germany,0
CUST05074,Male,67,1,183415.16,1,0,1,100272.87,France,1
CUST05075,Male,31,6,201932.57,3,0,0,63929.39,France,0
CUST05076,Female,33,1,88493.53,2,1,1,142694.49,Germany,0
CUST05077,Female,60,6,39982.35,3,1,1,103543.86,Spain,0
CUST05078,Male,59,0,162086.12,2,1,0,130956.73,Germany,0
CUST05079,Female,34,2,175492.15,2,1,1,25982.44,France,0
CUST05080,Female,63,4,125901.96,4,1,0,73072.22,France,0
CUST05081,Male,39,5,36235.27,2,1,1,15801.41,Spain,0
CUST05082,Male,21,8,211121.69,2,1,1,135301.89,Spain,0
CUST05083,Male,36,8,161316.49,1,0,1,30561.61,Germany,0
CUST05084,Female,19,2,217291.06,4,1,1,122759.01,France,0
CUST05085,Male,56,7,233242.27,2,1,1,139333.55,Spain,0
CUST05086,Female,26,3,201424.46,1,1,1,71864.36,France,0
CUST05087,Male,36,6,239664.35,4,1,1,64510.53,Spain,0
CUST05088,Female,33,5,238564.44,3,1,1,94016.48,Spain,1
CUST05089,Male,42,7,154836.14,2,0,0,113646.2,France,0
CUST05090,Male,65,5,182043.53,3,1,0,100385.39,France,0
CUST05091,Female,35,3,174852.13,4,1,0,10161.65,Germany,0
CUST05092,Female,40,1,155284.05,4,1,0,120030.94,Germany,0
CUST05093,Female,38,6,4838.79,1,0,1,30634.33,Germany,0
CUST05094,Female,28,3,88976.67,2,1,0,72954.68,France,0
CUST05095,Female,56,8,25019.58,2,1,0,49529.93,Spain,0
CUST05096,Female,58,8,75064.78,1,0,1,139907.05,Germany,1
CUST05097,Male,21,6,17141.2,3,1,1,80295.15,France,0
CUST05098,Female,42,4,230007.87,4,1,1,83102.48,Germany,1
CUST05099,Male,49,2,112832.48,1,0,1,20660.57,Germany,0
CUST05100,Male,47,2,47341.11,4,0,1,135630.54,Germany,0
CUST05101,Female,62,8,146194.81,3,0,0,43463.85,Spain,0
CUST05102,Male,43,8,49112.73,3,1,1,67954.05,France,0
CUST05103,Female,53,3,201110.08,3,1,1,147941.24,Spain,0
CUST05104,Female,68,0,76479.78,2,1,1,25945.32,Germany,1
CUST05105,Male,51,9,78725.16,4,1,0,110593.9,Germany,1
CUST05106,Male,26,4,217487.74,4,1,1,46418.82,Spain,0
CUST05107,Female,29,7,139800.72,1,0,1,68770.61,Germany,0
CUST05108,Female,19,9,221825.53,4,1,0,68547.01,Germany,0
CUST05109,Male,55,3,103222.01,2,0,0,140512.62,Spain,0
CUST05110,Male,22,9,85981.92,1,1,1,11450.73,France,0
CUST05111,Male,22,9,126550.75,3,0,0,61408.57,Germany,0
CUST05112,Male,69,3,15372.92,4,0,0,129339.27,Germany,1
CUST05113,Female,39,8,38550.19,2,1,1,137471.71,France,0
CUST05114,Female,22,8,54880.41,2,0,0,53585.45,Spain,0
CUST05115,Female,21,6,204169.32,4,1,0,43873.65,Spain,0
CUST05116,Female,26,9,183449.69,2,1,1,74577.73,Germany,0
CUST05117,Male,46,7,48326.82,3,0,0,114417.54,Germany,1
CUST05118,Male,39,3,69186.89,4,0,0,31565.4,Spain,1
CUST05119,Female,44,7,236065.47,4,1,1,119825.35,Germany,0
CUST05120,Female,27,5,21450.74,4,1,1,81774.14,Spain,0
CUST05121,Female,33,2,136863.77,1,1,0,29712.78,Spain,0
CUST05122,Female,59,6,130501.75,3,1,0,104046.31,Spain,0
CUST05123,Female,59,2,181426.95,2,0,0,97948.11,Germany,0
CUST05124,Female,68,6,65358.84,4,1,0,97130.79,Spain,0
CUST05125,Female,27,4,233693.16,4,0,0,115670.12,France,0
CUST05126,Female,23,3,102645.72,2,1,1,35371.19,France,0
CUST05127,Female,66,2,71429.9,3,1,0,107649.63,Spain,0
CUST05128,Male,22,7,84217.35,2,1,0,134221.21,France,0
CUST05129,Female,23,3,87180.59,2,0,1,84243.58,Spain,1
CUST05130,Male,64,7,49732.1,4,0,1,78044.16,Germany,1
CUST05131,Male,42,9,232013.48,1,0,0,121690.34,Germany,0
CUST05132,Female,68,2,43718.8,1,1,0,30473.04,Germany,0
CUST05133,Female,67,9,220708.16,1,1,1,57722.36,Spain,0
CUST05134,Male,21,8,101232.3,1,0,0,129529.79,Spain,0
CUST05135,Male,57,5,67319.12,1,1,1,79968.4,France,1
CUST05136,Female,65,4,49627.24,4,0,1,127661.06,France,0
CUST05137,Male,49,4,126085.58,1,0,1,45261.53,Germany,0
CUST05138,Female,68,2,167314.64,2,1,1,64540.44,Spain,0
CUST05139,Female,69,1,224555.26,4,0,0,125306.6,France,0
CUST05140,Female,52,5,163111.65,2,1,1,32889.34,Germany,0
CUST05141,Male,27,0,120915.62,1,1,0,135268.88,Spain,1
CUST05142,Male,51,6,8369.02,3,0,1,53380.85,France,1
CUST05143,Female,53,4,228856.73,1,1,0,146177.56,France,1
CUST05144,Male,23,3,225592.31,4,0,0,125881.85,France,0
CUST05145,Male,60,8,94679.24,2,0,1,73781.93,France,0
CUST05146,Male,63,9,7258.67,3,0,0,113914.25,Germany,0
CUST05147,Male,33,0,183342.39,3,1,0,87736.71,Germany,0
CUST05148,Male,36,3,197920.22,3,0,0,129454.65,France,1
CUST05149,Male,51,2,135616.46,2,1,1,82535.25,Spain,1
CUST05150,Male,42,5,100718.75,4,0,0,148319.34,Spain,0
CUST05151,Female,48,4,212783.21,3,1,0,28690.97,Spain,1
CUST05152,Male,66,6,48129.1,2,0,1,104705.67,Germany,0
CUST05153,Male,58,0,109889.55,2,0,1,44391.49,Spain,0
CUST05154,Male,34,4,6121.53,1,1,0,36771.88,Spain,0
CUST05155,Male,64,1,41002.63,2,0,1,67155.1,Spain,0
CUST05156,Male,47,1,235207.81,4,0,1,61444.63,Spain,0
CUST05157,Male,56,1,144520.81,4,1,1,16486.94,Germany,0
CUST05158,Male,48,8,201398.08,3,1,0,69881.31,Spain,0
CUST05159,Male,36,9,121625.1,2,0,1,143268.56,France,0
CUST05160,Female,52,2,208706.77,2,0,1,75362.63,Germany,1
CUST05161,Male,46,3,134737.63,1,1,1,52254.13,Spain,0
CUST05162,Male,18,4,1134.43,1,0,0,142870.64,France,1
CUST05163,Male,21,3,224924.75,2,1,1,80801.15,Germany,1
CUST05164,Male,45,3,37141.53,2,1,0,50194.35,France,0
CUST05165,Female,35,4,112638.69,2,0,1,119618.53,Spain,0
CUST05166,Female,43,9,119168.58,1,1,0,41305.88,Spain,0
CUST05167,Female,57,8,11809.07,1,1,1,44684.87,Spain,1
CUST05168,Female,36,8,13267.6,4,0,1,55406.48,France,0
CUST05169,Female,23,5,190637.95,3,0,0,65267.58,Germany,1
CUST05170,Female,18,2,75112.7,3,0,0,91603.05,France,0
CUST05171,Female,25,5,102407.04,3,0,1,82139.85,France,0
CUST05172,Female,50,9,141028.13,3,1,1,114122.31,France,0
CUST05173,Female,68,3,93346.53,1,1,1,110403.92,Spain,0
CUST05174,Female,60,2,193759.36,1,1,0,16378.42,France,0
CUST05175,Female,38,5,221116.16,2,0,1,28746.61,France,0
CUST05176,Female,41,5,14929.47,4,1,1,40126.87,France,0
CUST05177,Female,42,1,158850.85,4,0,1,93672.93,Germany,0
CUST05178,Female,64,8,79415.0,3,1,0,135337.01,France,0
CUST05179,Female,60,7,145818.82,2,0,1,55486.93,France,0
CUST05180,Female,36,5,120976.83,2,0,0,144924.17,Spain,1
CUST05181,Male,46,0,83419.63,1,1,0,34200.48,France,0
CUST05182,Female,27,1,23703.91,2,0,1,139462.53,France,1
CUST05183,Male,29,3,139859.98,4,1,0,122140.3,Spain,0
CUST05184,Female,50,6,28198.14,4,1,0,64464.68,France,0
CUST05185,Female,24,8,39030.02,2,1,1,38883.7,France,0
CUST05186,Male,34,9,245543.81,1,1,1,64781.0,Germany,0
CUST05187,Female,27,4,79176.3,4,0,1,39923.41,Germany,0
CUST05188,Male,48,9,146109.05,1,1,0,88561.24,France,1
CUST05189,Male,23,1,68057.99,1,1,0,90474.63,Germany,0
CUST05190,Male,34,0,216377.36,4,1,0,117546.5,France,0
CUST05191,Female,67,9,70835.05,1,0,1,83901.11,Germany,0
CUST05192,Female,54,0,91721.29,3,1,0,58320.47,France,0
CUST05193,Female,35,4,152096.89,3,0,1,137623.85,Germany,0
CUST05194,Male,43,6,217496.68,3,1,1,20919.8,France,0
CUST05195,Male,66,8,204053.54,2,1,0,123229.44,Spain,0
CUST05196,Female,33,8,65964.97,4,1,0,67340.45,Spain,0
CUST05197,Female,25,7,207388.74,3,1,0,35353.92,France,0
CUST05198,Female,41,0,175298.83,1,1,1,26849.8,Germany,0
CUST05199,Female,30,4,247457.12,3,0,0,40907.02,Spain,0
CUST05200,Female,46,5,233861.92,1,0,1,27073.82,Germany,0
CUST05201,Male,49,5,133284.18,4,1,0,74250.28,Germany,0
CUST05202,Male,41,3,187482.15,3,1,1,58956.55,Spain,0
CUST05203,Male,33,0,142544.93,4,1,0,59922.47,Spain,0
CUST05204,Female,28,2,148748.86,3,0,0,31961.56,Germany,0
CUST05205,Male,49,9,25375.21,1,1,1,102363.96,France,0
CUST05206,Male,23,3,561.43,1,0,0,95091.6,Spain,0
CUST05207,Male,52,3,12046.59,2,1,0,147520.1,France,0
CUST05208,Male,50,3,241657.67,2,1,1,33470.19,France,0
CUST05209,Male,35,4,31567.06,2,1,0,126762.16,Spain,0
CUST05210,Female,54,8,11097.43,3,0,0,14742.03,France,0
CUST05211,Male,30,3,77411.05,4,1,1,20264.68,France,1
CUST05212,Female,27,8,147044.98,3,0,0,100727.23,France,0
CUST05213,Female,54,8,237115.16,1,1,0,66905.75,France,1
CUST05214,Female,43,0,174971.89,4,0,1,42270.15,Germany,1
CUST05215,Female,63,4,69088.24,1,0,0,10385.91,France,0
CUST05216,Female,34,8,234764.5,2,1,0,102840.43,France,0
CUST05217,Male,18,3,9010.27,1,0,1,71718.8,France,0
CUST05218,Male,42,4,244763.5,3,1,0,33910.21,France,0
CUST05219,Female,51,3,14660.18,1,1,0,146111.35,Germany,0
CUST05220,Female,56,1,188462.49,1,1,0,59117.85,Germany,0
CUST05221,Female,27,9,11324.38,1,1,1,52428.36,Germany,1
CUST05222,Male,37,1,232890.36,4,0,0,81443.99,Spain,0
CUST05223,Female,24,1,27166.47,1,1,0,48808.95,Spain,1
CUST05224,Male,33,0,12619.75,1,0,1,48186.7,Germany,0
CUST05225,Female,54,2,222316.29,2,1,1,145280.13,Spain,0
CUST05226,Male,46,9,23948.47,2,0,0,46560.67,Germany,0
CUST05227,Female,29,0,199482.82,3,1,0,94765.36,France,0
CUST05228,Male,34,3,186758.66,2,0,1,15242.53,Germany,1
CUST05229,Female,65,0,149719.51,1,1,1,31608.89,Germany,0
CUST05230,Male,37,3,94490.68,2,1,1,13091.23,Spain,0
CUST05231,Male,43,2,228895.14,4,1,0,84826.74,Germany,0
CUST05232,Male,65,8,217770.31,3,0,1,78824.92,France,0
CUST05233,Male,36,0,106561.78,2,1,0,56329.15,Germany,0
CUST05234,Male,64,7,57931.24,3,1,0,108039.39,Germany,0
CUST05235,Male,29,8,68142.92,3,0,0,97611.25,Germany,0
CUST05236,Male,38,6,55080.89,3,0,1,94047.84,Germany,1
CUST05237,Female,59,0,135312.99,4,1,1,57076.14,Spain,0
CUST05238,Female,51,3,217134.71,1,0,1,55800.4,Spain,0
CUST05239,Female,24,9,193402.99,4,0,1,132282.77,Spain,0
CUST05240,Female,62,0,198877.61,3,1,0,86155.07,Germany,0
CUST05241,Female,52,3,112072.12,2,0,0,48112.79,France,1
CUST05242,Male,32,2,80611.21,2,0,1,86050.9,Spain,0
CUST05243,Male,18,1,189338.94,4,0,0,47347.91,France,0
CUST05244,Male,43,0,198324.57,2,1,1,35941.87,Spain,1
CUST05245,Male,52,5,173838.43,3,0,0,49504.7,France,0
CUST05246,Male,42,6,8026.78,3,1,0,98044.95,Germany,0
CUST05247,Female,59,5,147421.17,1,1,1,82217.32,Germany,0
CUST05248,Female,32,8,86761.46,3,0,0,33030.05,Spain,1
CUST05249,Female,39,8,49048.19,2,1,0,137107.8,France,0
CUST05250,Female,23,1,173598.82,1,1,0,79761.45,Germany,0
CUST05251,Male,69,1,67131.53,2,1,1,121121.53,Germany,0
CUST05252,Male,32,8,228210.29,4,1,0,56296.38,Germany,0
CUST05253,Male,41,0,74519.77,1,0,0,144058.32,Spain,0
CUST05254,Female,38,4,138795.15,3,1,0,115293.03,France,0
CUST05255,Male,24,0,206940.54,1,1,1,73630.96,Spain,0
CUST05256,Female,46,6,100529.58,3,1,0,136321.0,France,0
CUST05257,Male,49,8,207164.49,3,0,1,110445.31,Spain,0
CUST05258,Male,49,5,180924.1,2,0,1,70273.95,Germany,1
CUST05259,Female,22,1,230216.49,3,1,0,146379.27,France,1
CUST05260,Male,21,5,81458.64,3,1,0,51796.07,Spain,0
CUST05261,Male,39,8,26257.02,3,0,0,45919.91,Germany,0
CUST05262,Female,35,2,107587.37,2,0,0,135251.87,Germany,0
CUST05263,Male,52,8,196453.37,3,0,0,109032.06,France,0
CUST05264,Female,34,7,112608.78,4,1,0,58371.37,Spain,0
CUST05265,Male,67,6,65496.98,2,0,1,42452.34,Germany,0
CUST05266,Male,67,7,6900.79,4,0,0,34925.36,France,0
CUST05267,Male,41,9,78255.95,1,1,0,53889.49,France,0
CUST05268,Male,19,5,178345.28,2,1,1,27575.6,Germany,0
